text,label_true,label_pred,score,error_type
làm các bài tập và mạch điện đơn giản như thế sẽ hứng thú hơn !,0,1,1,False Positive
lịch thực hành không được thông báo .,0,1,2,False Positive
trong khi thầy dạy sinh viên chỉ hiểu được vài gạch đầu dòng thì lại làm một vấn đề mà google cũng bó tay .,0,1,4,False Positive
đưa ra đồ án chưa hoàn toàn phù hợp với hình thức học thực hành .,0,1,7,False Positive
"hiện tại các thiết bị phòng lab để thực hành môn này đều đã hỏng , trong suốt quá trình thực hành chúng em không thể thực hành được trên thiết bị , mặc khác cũng chẳng nhận được sự hỗ trợ hướng dẫn nào của giảng viên thực hành .",0,1,1,False Positive
hay la mắng sinh viên khi làm bài tập không đúng .,0,1,4,False Positive
thầy chấm điểm gắt .,0,1,2,False Positive
thường xuyên cho làm bài tập .,0,1,2,False Positive
giọng nói hơi nhỏ .,0,1,2,False Positive
"kiến thức mang tính trừu tượng nhiều , cần hướng dẫn kỹ cho sinh viên .",0,1,2,False Positive
slide quá dài và dùng từ ngữ khó hiểu .,0,1,2,False Positive
"giảng viên chưa truyền đạt bài giảng một cách liền mạch , còn lúng túng .",0,1,2,False Positive
"thái độ đối với sinh viên không tốt , dẫn đến việc cảm thấy không thoải mái khi học .",0,1,5,False Positive
"giảm tải bớt lý thuyết và nên đưa các ví dụ thực tiễn vào nội dung giảng dạy giúp sinh viên định hướng được nội dung , mục đích và cách áp dụng môn học vào nghề nghiệp sau khi ra trường .",0,1,9,False Positive
slide còn khá khó hiểu .,0,1,1,False Positive
môn học còn nhàm chán .,0,1,2,False Positive
giảng bài khá nhanh .,0,1,1,False Positive
nhà trường cần cài đặt các chương trình học mới nhất để sinh viên làm quen .,0,1,4,False Positive
"nói chung là thua , feed môn , ráng qua 5 điểm cho khỏe .",0,1,2,False Positive
"đi học thể dục thật ra em không biết thầy nào với thầy nào đâu , vì lâu lâu mới có thầy dạy .",0,1,5,False Positive
nếu cho được điểm 11 thì em cũng cho luôn .,1,0,0,False Negative
phải tạo điều kiện cho sinh viên thực hành nhiều hơn .,0,1,3,False Positive
nội dung môn học nên tập trung vào chuyên ngành học .,0,1,2,False Positive
cô có thể giảng phần lý thuyết kỹ hơn được không ạ .,0,1,5,False Positive
dạy hơi lâu về kiến thức .,0,1,1,False Positive
cần giảng dạy kỹ phần trigger các từ cơ bản vì tìm kiếm trên mạng tương đối khó khăn dù chúng tương đương lập trình cơ bản .,0,1,6,False Positive
"giáo trình lỗi thời , quá hàn lâm , xa với thực tiễn .",0,1,3,False Positive
"nên sử dụng phấn , bảng hơn slide .",0,1,2,False Positive
"hai tuần cuối giảng viên nghỉ không báo trước , chưa phổ biến nội dung ôn thi cho lớp .",0,1,11,False Positive
"cô wzjwz82 dạy rất khó hiểu , nhiều bạn trong lớp không nắm được .",0,1,3,False Positive
"tuy nhiên , mọi chuyện như lời nói đã không xảy ra !",0,1,1,False Positive
giảng viên chưa cung cấp đầy đủ tài liệu môn học .,0,1,4,False Positive
"nên cắt giảm bớt chương trình học môn lý a2 vì theo em thấy có một số phần không áp dụng vào trong thực tế ngày nay của it , chỉ có một số phần là có áp dụng vì thế nên giảm thiểu chương trình học .",0,1,9,False Positive
yêu cầu quá cao về quá trình làm đồ án .,0,1,2,False Positive
"máy chiếu quá mờ , phòng học nóng .",0,1,2,False Positive
"cần xem lại những chiếc máy chiếu ở phòng wzjwz40 rất mờ so với phòng wzjwz41 , khi chiếu demo không thấy gì hết !",0,1,6,False Positive
thầy nên cho thêm bài tập về nhà .,0,1,1,False Positive
"lượng kiến thức thì đòi hỏi quá cao , đề thi cũng khó .",0,1,3,False Positive
cung cấp ít từ mới .,0,1,1,False Positive
ở lớp khi ngồi ở những bàn sau nhìn bảng rất khó .,0,1,2,False Positive
"sử dụng giờ lên lớp không hiệu quả , chỉ dịch slide và không nêu được ý nghĩa các phần .",0,1,3,False Positive
"odoo còn quá rộng , khó sử dụng , chưa hiểu hết được các chức năng cần dùng cho đồ án như pos .",0,1,2,False Positive
giảng viên thực hành chỉ gặp sinh viên rất ít .,0,1,4,False Positive
thầy hay đi trễ vài buổi đầu .,0,1,1,False Positive
tuy nhiên ai hỏi thì cô trả lời nhiệt tình .,1,0,0,False Negative
thực hành ngay trên lớp lý thuyết thì sẽ hay hơn .,0,1,4,False Positive
thầy hay bận .,0,1,3,False Positive
"cần giảng kỹ hơn chút nhưng cũng đừng quá chậm , giảng viên nên quan niệm sinh viên đã đọc sơ bài ở nhà rồi , nên đi sâu vào những ý mới , đặc thù của từng phần .",0,1,3,False Positive
"những chủ đề , khía cạnh về tiếng anh phải được cho để sinh viên tìm hiểu .",0,1,2,False Positive
"cần có giáo trình với nhiều ví dụ rõ ràng hơn , hiện tại quá ít ví dụ để sinh viên tự học theo .",0,1,3,False Positive
"thời gian tập luyện quá ít , kỹ thuật khá khó với những bạn lần đậu tiếp cận .",0,1,2,False Positive
"giáo viên hướng dẫn phần giao tiếp gượng ép thiếu tự nhiên , hay đánh vào đầu học sinh .",0,1,6,False Positive
