text,label
"tuy nhiên nhà trường dường như chưa thật sự đầu tư vào mảng câu lạc bộ về ngôn ngữ , kỹ năng quan trọng vô cùng cần thiết hiện tại của sinh viên .",0
nối dung trong slide còn hạn chế .,0
em chỉ có ý kiến là các trang thiết bị trong các phòng học anh văn như vậy là chưa đảm bảo .,0
""" các bạn có hiểu ý thầy wzjwz287 không ạ "" ( đáp lại thầy là sự im lặng ) .",0
"giải tích đã khó , đừng làm mọi thứ khác trở nên bất bình thường .",0
sự kiên trì của giảng viên với lớp dù sinh viên có mặt khá ít .,1
"thầy còn giảng bài hơi nhỏ , sinh viên tụi em lắng nghe không rõ .",0
cho thêm bài tập và các chủ đề để sinh viên tìm hiểu .,0
chưa truyền đạt cho rõ .,0
nên cần giúp sinh viên thực hành nói nhiều hơn và phương pháp trau dồi từ vựng sáng tạo .,0
dễ trong việc tiếp xúc với thực tế sau này .,1
"cách nói chuyện của thầy rất thu hút lòng người , giảng bài dễ hiểu , thực tiễn .",1
truyền đạt tốt và dạy chậm giúp sinh viên dễ hiểu .,1
có đầy đủ trang thiết bị .,1
đề nghị tăng tiết học cho môn này .,0
cô nên up một lần hết các file bài học để tụi em tiện đi in ạ .,0
cô có nhiều hoạt động trong lớp học khiến cho môn học dễ tiếp thu hơn .,1
dạy nhưng toàn kêu sinh viên về tự nghiên cứu và code .,0
dạy sát với chương trình .,1
"giảng rất dễ hiểu , liên hệ thực tế nhiều .",1
thầy hướng dẫn kỹ .,1
hơi khó tính ạ .,0
"thầy dạy rất kỹ , chú trọng từng chi tiết .",1
"cách giảng dạy rất hiệu quả , lớp học vui .",1
"trình độ chuẩn tiếng anh của giảng viên đại học thực sự còn thua một giáo viên cấp 3 , phát âm sai khiến sinh viên sử dụng để giao tiếp sai !",0
khả năng truyền đạt của giảng viên còn hạn chế .,0
"môn này rất chán , giáo viên dạy cũng chán , nói chung vô cùng không hài lòng với môn này .",0
thầy giảng quá nhanh .,0
không tạo được cảm hứng cho sinh viên .,0
"khi kiểm tra trên lớp không thông báo trước , sinh viên chưa chuẩn bị bài kỹ .",0
"giảng hay , bài tập đa dạng .",1
hay nghỉ .,0
"giảng viên tạo hoạt động trong giờ học , giúp sinh viên cải thiện kỹ năng nhóm .",1
"kiến thức nhiều , dạy tốt .",1
dạy rất tốt về ubuntu .,1
"giáo viên giảng dạy nhiệt tình , tận tâm , dạy hay , dễ hiểu .",1
cách trao đổi của thầy qua facebook rất nhanh chóng và gần gũi .,1
"giảng viên nghỉ dạy nhiều buổi , kiến thức truyền đạt cho sinh viên không nhiều .",0
nên cung cấp bài giảng .,0
"nên cho thi cuối kỳ bằng hình thức code trên máy , code giấy rất chán và không có tính thực tế !",0
"cô wzjwz92 rất tận tâm , nhiệt tình hướng dẫn khi sinh viên có thắc mắc , cô sẵn sàng ngồi lại sau giờ học để giải đáp tất cả thắc mắc của các bạn , dù có thể mất 1h .",1
giảng viên cần có tâm huyết hơn nữa .,0
"giảng viên dạy tốt , nhiệt tình .",1
cô đưa ra nhiều hướng giải quyết khi sinh viên gặp vấn đề với đồ án !,1
"luyện tập nhóm , làm bài tập nhiều .",1
"giáo viên nhiệt tình , có trách nhiệm , truyền đạt dễ giểu .",1
cải thiện cơ sở vật chất và thiết bị dạy học .,0
"giảng viên nhiệt tình , bài tập đa dạng , phương pháp học thú vị .",1
rất tận tình .,1
thầy có cho bài tập về nhà nhưng chưa hướng dẫn và giải chi tiết vào hôm sau .,0
nên biên soạn tài liệu tiếng việt đi kèm .,0
đi học trễ .,0
nhìn chung là tôi rất hài lòng với giảng viên wzjwz264 .,1
có nhiều giờ chữa và giải bài tập hơn nữa .,0
cô giải ít bài tập .,0
"giảng viên vui vẻ , nhiệt tình , gần gũi với sinh viên .",1
nhiệt tình !,1
do môn học không tính điểm thực hành và cũng không phải nộp bài tập nên theo ý kiến chủ quan của riêng em thì thực hành hình thứ 1 dường như chưa thật sự hợp lý .,0
thầy cần chủ động về thời gian .,0
cần giải bài tập nhiều hơn .,0
"giảm bớt mớ lý thuyết lằng nhằng mà khó hiểu , tăng cường bài tập cũng như ví dụ nhưng giảng viên phải sửa cho sinh viên biết vấn đề .",0
"thiếu các thiết bị chạy hệ điều hành windows phone , ios , android cho sinh viên thực hành .",0
"rút kinh nghiệm về sau , em sẽ ở nhà code bài cờ tướng và đọc slide và không cần lên lớp quá chuyên cần nữa .",0
thầy dạy rất dễ hiểu và hài hước .,1
"lợi ích doubledot sinh viên rèn luyện kỹ năng làm việc nhóm , tránh tiếp thu thụ động , học được cách trình bày trước đám đông .",1
"giảng viên tận tâm , nhiệt tình , phương pháp giảng dạy của giảng viên giúp hiểu được và vận dụng được kiến thức .",1
"lớp học thụ động , giảng viên chưa biết cách tạo sự sôi nổi cho sinh viên có hứng học .",0
"bài giảng dựa theo chuẩn ngôn ngữ assembly trên linux nên tìm kiếm thông tin , tài liệu khá khó khăn .",0
giảng viên dạy rất nhiệt tình .,1
còn nhiều chỗ thiếu sót .,0
thầy nói rất nhanh nhiều lúc nghe không được !,0
"chỉ thiếu một lệnh xuống dòng mà mất hết điểm , trong khi phần code chính làm đầy đủ .",0
"đề nghị nên lắp đặt thêm màn che ở các cửa sổ phòng học , để có thể xem rõ máy chiếu hơn .",0
giảng viên nên giảng nhiều hơn .,0
"thầy hướng dẫn cụ thể , chi tiết , dễ hiểu .",1
"đề nghị giáo viên dạy đúng giáo trình môn học do nhà trường đưa ra , phần thi giữa kỳ thầy không dạy heapsort nhưng thi lại ra câu này 4 điểm .",0
truyền đạt khó hiểu .,0
giáo viên sử dụng giờ trên lớp hiệu quả .,1
nên thêm giờ học thực hành trên lớp nếu có thể .,0
em rất thích .,1
cô giảng còn hơi khó hiểu .,0
"đã đổi mới chương trình đột ngột thì không nên đổi cả ngôn ngữ , vì quá khó đối với sinh viên .",0
sinh viên tốn thời gian lên trường mà không được học .,0
cô giáo rất nhiệt tình !,1
giảng viên dạy tận tâm .,1
rất bổ ích và thú vị .,1
"vui vẻ , tận tình , hoà đồng .",1
"nói khó nghe , diễn đạt khó hiểu .",0
"cô đi dạy đúng giờ , dạy cho sinh viên kỹ năng trình bày bài , dạy kỹ .",1
mặc dù không được gặp giảng viên trong học kỳ qua nhưng em cũng đã cơ bản hoàn thành được đồ án .,0
"tài liệu giảng viên luôn soạn đầy đủ , dễ hiểu .",1
hay giúp đỡ sinh viên khi không hiểu bài và nhiệt huyết trong công việc .,1
"cơ sở dữ liệu năm nay đã kết hợp với thiết kế cơ sở dữ liệu rồi , kiến thức nhiều mà thi có phần trắc nghiệm nữa thì đánh giá kiến thức học được chưa đảm bảo cho lắm ạ .",0
slide cần giải chi tiết các ví dụ để các học sinh không lên lớp được thì có thể hiểu được bài giảng .,0
"truyền đạt tốt , giọng nói to rõ ràng .",1
giảng viên không cung cấp đủ tài liệu để làm đồ án .,0
thay đổi cách giảng dạy giờ thực hành .,0
"cô rất tận tâm , nhiệt tình , đem hết kinh nghiệm cũng như kiến thức của mình để truyền đạt cho sinh viên , cô luôn tạo cảm hứng học tập .",1
"hiện nay đang bước vào đợt nắng nóng , nhưng trong môt số phòng học thì doubledot quạt rất yếu gây ra nóng nực , mệt mỏi cho sinh viên và giảng viên .",0
mở rộng thêm các kiến thức bên ngoài .,1
chỉ sơ sài rồi bắt sinh viên tự mò .,0
bài giảng chưa sâu .,0
sửa chữa những thiết bị máy tính hư trong phòng máy .,0
cô giải thích chi tiết các phần khó hiểu .,1
phòng máy có quá nhiều máy không sử dụng được .,0
môn này là môn em đi học nhiều nhất .,1
giảng viên chưa đảm bảo được ngày giờ học dẫn tới lớp học chậm và lệch so với giảng viên thực hành .,0
"đồng ý là sinh viên thì tự học là chính , giảng viên là người hướng dẫn , nhưng mà tại lớp này giảng viên chẳng hướng dẫn được gì , cứ thao thao bất tuyệt đọc slide trên lớp xong về việc này tự sinh viên chúng em cũng làm được , giảng dạy kho hiểu , khô khan , demo không rõ ràng .",0
"giảng viên vui vẻ , nhiệt tình , dạy dễ hiểu .",1
"giảng viên nhiệt tình , vui tính , có tâm .",1
cô hướng dẫn rất nhiệt tình .,1
thầy nhiệt tình trong công tác giảng dạy .,1
"thầy dạy vui , dễ hiểu , đưa ra nhiều ví dụ cụ thể , lối hướng dẫn sinh động , giúp sinh viên tự tìm hiểu .",1
các bài tập thực hành vận dụng được kiến thức đã học trên lớp .,1
thảo luận được nhiều vấn đề .,1
thầy cực kỳ tận tâm và cực kỳ nhiệt tình .,1
"phòng học được sắp xếp gần nơi thi công wzjwz125 ồn ào , không học được .",0
tại trường đang có 2 công trình đang xây nên lúc vào học rất ồn .,0
"các hoạt động trao đổi , thảo luận trên moodle hầu như không có , rất hạn chế .",1
nhưng đi thực hành mà giảng viên hoàn toàn không giảng dạy hay tiếp xúc gì với sinh viên cả thì không giống gì cái lớp học cho lắm .,0
"thầy dạy nhiệt tình , dễ hiểu .",1
thầy dạy rất tận tâm và nhiệt tình !,1
bài giảng rõ ràng .,1
cô truyền đạt kiến thức không tốt cách truyền đạt giống như là đọc thơ và nó rất buồn ngủ .,0
"thầy tiếp nhận lớp quá trễ , thậm chí sau 3 tuần thầy vẫn chưa liên lạc với lớp .",0
"cách giảng dạy đơn giản , ngắn gọn nhưng dễ tiếp thu .",1
cho nhiều bài tập để học tập cũng như ôn thi .,1
giảng giải rất kỹ .,1
trang bị phòng thí nghiệm để hiểu rõ hơn về thực tế .,0
"khi chữa bài tập , giáo viên nên chữa bài với tốc độ chậm lại và cần giải thích kỹ càng hơn đáp án cho sinh viên hiểu .",0
"có nhiều sinh viên e ngại trong việc hỏi bài vì vậy giảng viên nên sẵn sàng giúp đỡ sinh viên làm bài tập một cách nhiệt tình , vui vẻ hơn đôi khi sinh viên cần .",0
"thời gian thực hành và lý thuyết mâu thuẫn nhau , thực hành thì học sau lớp lý thuyết và lại kết thúc và thi trước lớp lý thuyết .",0
"cần cung cấp thêm nhiều tài liệu , cả tiếng việt lẫn tiếng anh .",0
có nhiều bài tập hay .,1
chú trọng phần bài tập và thực hành về mạch .,0
giảng bài hay !,1
"tận tâm , nhiệt tình , vui tính , dễ gần với sinh viên .",1
"truyền đạt khá hiệu quả , biết ứng dụng thực tế vào môn học .",1
giảng viên nên sự dụng máy chiếu để tiện lợi trong việc dạy và học hơn .,0
"giáo viên tận tình chỉ bảo , tạo không khí vui vẻ .",1
"giảng viên giảng dạy có sự lôi cuốn , dễ hiểu , truyền đạt kiến thức tốt .",1
xảy ra tai nạn đáng tiếc .,0
dạy hơi khó hiểu .,0
"cô wzjwz253 nhiệt tình , giảng bài kỹ .",1
dạy tốt và rất nhiệt tình chỉ dạy hoc sinh .,1
không quan tâm tới sinh viên khi làm thực hành .,0
"cách dạy sinh động , không máy móc .",1
về hạn nộp bài ( deadline ) trên moodle thầy nên cố định một giờ giấc nào đó .,0
"giảng viên dạy có hiệu quả cao , mang tính thực tiễn .",1
"giảng dạy dễ hiểu , nhiệt tình .",1
thầy cho nghỉ nhiều chắc vì cuối kỳ thầy đi học .,0
"giảng viên nhiệt tình , phương pháp giảng dạy hay .",1
thầy rất nhiệt tình với học sinh .,1
"thầy dạy rất hay , dễ hiểu , thân thiện với sinh viên .",1
"thầy giảng bài hơi nhàm chán , bám quá sát và slide môn học .",0
cực kỳ tận tâm .,1
cô dạy rất tuyệt .,1
thầy dạy hay và dễ hiểu .,1
còn hơi thiếu sinh động .,0
chúc thầy luôn tận tình với sinh viên của mình như vậy .,1
"thầy rất hiền , tận tâm .",1
nên cho thực hành nhiều hơn .,1
không ôn tập cũng như cho cấu trúc đề thi .,0
may mắn cho các sinh viên sau này không còn làm việc với giảng viên này .,0
"theo em , giảng đường hơi nóng .",0
lúc thầy giảng chung cả lớp rất khó để các bạn dưới lớp nghe được giọng thầy .,0
mong các thầy cô sẽ đầu tư nhiều hơn vào phần speaking và writing .,0
"cuối kỳ 100 là bài tập , mà cơ bản thì mình không thấy thầy đứng lên trong lúc dạy lần nào , chỉ ngồi yên đó đọc slide thôi , slide tiếng anh , chỗ dịch tiếng việt , chỗ thì không dịch , cũng khó học , nên chỉ lên mạng học thôi .",0
không thông báo các buổi thực hành .,0
thời gian deadline cho bài tập nên là cuối ngày của buổi dạy tiếp theo hiện nay là 11h55 trước ngày học vì có thể cần lên lớp để trao đổi những vấn đề phát sinh trong lúc làm bài tập để sửa đổi .,0
"tinh thần , đáp ứng yêu câu .",1
"thầy giảng dạy nhiệt tình , tương tác rất hiệu quả , cung cấp nền tảng kiến thức rõ ràng , vững vàng cho lớp .",1
nhiệt tình tận tâm trong giảng dạy !,1
đáp áp cụ thể cho bài tập cũng không có .,0
sự nhiệt tình của thầy .,1
cô làm việc rất có trách nhiệm .,1
cần cho sinh viên làm hoạt động nhóm nhiều hơn và mở rộng nâng cao kiến thức cho sinh viên nhiều hơn nữa .,0
"thầy dạy dễ hiểu , tận tâm .",1
"sự tận tâm , nhiệt tình trong giảng dạy của giảng viên .",1
"nhiệt tình , tâm huyết , báo sát nội dung môn học , hết lòng hỗ trợ sinh viên .",1
em fraction tôi nhận thấy phương pháp giảng dạy của giảng viên không phù hợp để nâng cao trình độ thực của sinh viên học vẹt 60 .,0
chỉ có 1 điểm em không hài lòng đó là đề thi cuối kỳ vô cùng dài .,0
thầy dạy nhiệt tình và lên lớp đúng giờ .,1
rất thích nguyên tắc đúng giờ của thầy .,1
"tiết học còn nhàm chán , chưa tạo được hứng thú .",0
"cô dạy nhiệt tình , vui nhộn .",1
"nhiệt tình , hăng hái .",1
theo em thì nên thi phòng máy nào có visual 2013 trở lên .,0
ít kiểm tra trên lớp .,0
là người cô rất có tâm .,1
cho bài tập nhiều em rất thích colonsmile .,1
"thầy nhiệt tình trong quá trình giảng dạy , có thêm video cho học sinh về tự học thêm .",1
cô dạy quá hay rồi .,1
có thêm đồ án mang tính chất sáng tạo .,0
điều mà em hài lòng nhất đó là giảng viên luôn mở rộng kiến thức thêm bên ngoài về bài học .,1
"mong ở những môn học tới , với kiến thức và kinh nghiệm của mình thêm với sự tương tác và sắp xếp thời gian , thầy sẽ mang đến những tiết học bổ ích và hiệu quả nhất cho học viên của mình .",0
giảng viên luôn đến đúng giờ .,1
quá nhiều hoạt động làm sinh viên choáng ngợp không bắt kịp .,0
chương trình dạy hơi nhiều .,0
"giảng viên nhiệt tình trao đổi , giải đáp thắc mắc của sinh viên .",1
thầy rất ân cần giúp đỡ học sinh làm bài và hiểu bài .,1
nâng cấp hệ thống loa cho các phòng học .,0
"cô luôn động viên và định hướng sinh viên trong việc tự rèn luyện , trau dồi kỹ năng ngoại ngữ .",1
giảng viên nên liên hệ thực tế đến bài giảng .,0
"tiếp cận với kiến thức thực tế , nâng cao khả năng tự học , nghiên cứu .",1
có trách nhiệm giảng dạy cho các học sinh hiểu về bài học .,1
"thầy hiền , nhiệt tình .",1
em nghĩ cô đừng nên cho các bạn lên bảng giải bài nữa .,0
"cô dạy dễ hiểu , giải bài tập hướng dẫn chúng em đầy đủ , nhiệt tình .",1
"em cảm thấy trên lớp học cô chỉ chú trọng vô listening là chính mà bỏ qua các phần khác , grammar chỉ dạy được có một bài , không có hoạt động speaking .",0
"giảng viên thân thiện , hòa đồng với sinh viên .",1
giảng viên chú trọng vào nội dung chính của môn học và nhiệt tình .,1
"cách giảng dạy , truyền đạt kiến thức , tạo không khí thoải mái trong giờ học .",1
"thầy dạy dễ hiểu , nắm rõ kiến thức .",1
đồ án hay .,1
"đề thầy ra rất hay và thiết thực với đời sống sinh viên ( bài , game , chat ) .",1
giảng viên có kiến thức sâu rộng .,1
"dạy hầu như bằng tiếng việt , nó giống như 1 lớp học ngữ pháp ở cấp 3 mà tôi chẳng mấy ứng dụng và chẳng có hứng thú khi học tiếng anh ở trường 1 kiểu mà chỉ coi trọng điểm số .",0
"đôi khi truyền đạt hơi nhanh , gây lướt kiến thức .",0
lên lớp giảng giải nhiệt tình .,1
thầy không cho lớp ôn tập nội dung thi ở kỳ kiểm tra giữa kỳ và cả thi cuối kỳ .,0
giảng viên dạy hay và tâm huyết .,1
thầy dạy nói hơi nhanh .,0
nên thay đổi cách tính điểm môn học .,0
cô tận tình giảng dạy .,1
"thầy dạy rất tận tâm , dễ hiểu , truyền đạt rất tốt .",1
không thật sự dạy .,0
thực tiễn tốt .,1
làm phim khó quá thầy ạ .,0
thầy hiểu học sinh cần đạt được kiến thức gì trong học kỳ đầu và tạo điều kiện để học sinh học tập .,1
"câu hỏi về bài học chưa được giải đáp nhiệt tình và rõ ràng , còn sơ sài qua loa .",0
"nghỉ học nhiều , vào lớp trễ .",0
"giảng không tận tình , chỉ ngồi một chỗ và nói và đọc slide .",0
giảng dạy đúng trọng tâm .,1
thầy luôn thúc giục sinh viên thực hiện tốt vai trò trên ghế nhà trường .,1
nhưng vẫn chưa nhiệt tình lắm .,0
"nhiệt tình truyền đạt kiến thức , hài hước .",1
cô tạo sự chủ động cho tụi em khi thực hành .,1
thầy nhiệt tình trong giảng dạy .,1
quá nhiều thứ phải làm trong môn học này .,0
thầy nên giảng chậm hơn để sinh viên có thể theo kịp bài và cho sinh viên copy slide bài giảng .,0
"thầy nói nhiều về kinh nghiệm , vốn sống thực tế em rất thích .",1
em cảm thấy hứng thú trong tiết học của thầy .,1
"giảng viên nhiệt tình , tận tâm , tạo cho sinh viên chủ động tìm tòi nhiều vấn đề chuyên sâu hơn !",1
"nhưng thầy rất ra dáng một doanh nhân thành đạt , một người diễn thuyết tạo cảm hứng nhiều hơn là kiến thức phù hợp với sinh viên .",1
mức độ truyền đạt tốt .,1
"giảng kỹ , giảng nhiều phần nâng cao .",1
môn học cần có một lượng bài tập lớn và người học muốn hiểu được vấn đề thì cần làm nhiều bài tập vì thế môn học cần có thời gian làm bài tập sau mỗi phần để có thể ôn lại những gì đã học trong các tuần trước .,0
"giảng viên dạy dễ hiểu , bài tập hay , tận tình .",1
còn một vài chỗ cô dạy hơi khó hiểu nhưng cô không giải thích kỹ lắm .,0
"giảng viên hay nói chậm và còn giải thích lại bằng tiếng việt , điều này không thực sự cần thiết .",0
thầy viết ít comment quá colonsmallsmile .,0
cô giáo rất nhiệt tình và tận tâm !,1
"nên cải tiến hệ thống chấm điểm online , update bài tập cho tất cả học sinh làm rồi có bảng xếp hạng , như bên codefun của miền bắc .",0
nên giảng dạy phương pháp làm bài trước khi đưa ra bài tập .,0
thầy hay đòi hỏi sinh viên những điều hơi quá cao .,0
sáng tạo trong giảng dạy .,1
thầy giảng phần cuối hơi khó tiếp thu .,0
thái độ giảng dạy rất tốt .,1
"giáo viên dạy dễ hiểu , dễ tiếp thu .",1
phương pháp giảng dạy của giảng viên chưa tạo được sự chủ động cho sinh viên .,0
"thầy dạy nhiệt tình , truyền cảm hứng cho sinh viên .",1
mong thầy cô xem lại cách giảng dạy môn này .,0
"nên thực hành speaking nhiều hơn và phân bổ thời gian học grammar , cũng như phân thêm thời gian học hoặc nghe phần listening .",0
"kiến thức dễ hiểu , tiết học vui .",1
"cần có tài liệu , giáo trình của trường một cách cụ thể và cập nhật hơn .",0
"cô điểm danh mình em lúc đầu giờ , cuối giờ mới điểm danh mấy bạn kia colonsadcolon .",0
hầu như bữa nào cũng over time .,0
"giảng viên dạy dễ tiếp thu , slide trình bày được , giảng viên vui tính , dạy nhiệt tình , tận tình trong công việc .",1
nội dung thi khá nặng so với sinh viên không chuyên .,0
bởi vì trong một số trường hợp sinh viên làm bài thi thì máy tính của trường không đáp ứng đủ nhu cầu của sinh viên phải đủ nhanh .,0
bài tập về nhà khá khó .,0
"không đảm bảo tính khách quan , công bằng trong quá trình giảng dạy sinh viên giữa các khoa , luôn thiên vị khoa wzjwz156 .",0
cách tính điểm chưa công bằng cho các thành viên trong nhóm đồ án .,0
"thầy ôn không đúng , bám sát với đề thi cuối kỳ .",0
nhiều kiến thức bổ ích .,1
cách dạy của cô rất thoải mái không gò bó sinh viên .,1
cách dạy chuyên nghiệp .,1
"giảng dạy cứng nhắc , áp đặp , không thu hút , gò bó sinh viên .",0
giải bài tập hơi khó hiểu nhưng có lặp lại .,0
"em hy vọng là nội dung bài học sẽ cập nhật các phiên bản công nghệ mới , gần đây nhất .",0
có quan tâm đến sinh viên .,1
giải bài tập nhiều hơn .,0
"mong nhà trường cần nâng cấp các phòng thực hành , và phong lab khoa .",0
cái này là bức xúc với cách xếp lịch học chứ không hề có vấn đề gì với giảng viên .,0
thầy rất nhiệt tình và tận tâm trong việc chỉ dạy sinh viên .,1
cần thêm phần dạy lập trình căn bản bằng ngôn ngữ c .,0
"giảng viên rất nhiệt tình , các kiến thức đều được đưa ra hợp lý dễ hiểu và nắm bắt .",1
"cơ sở vật chất phòng wzjwz300 chưa đáp ứng được nhu cầu giảng dạy , cần lắp thêm ổ điện cho giáo viên .",0
"cô dạy vui , dễ hiểu .",1
"thầy dùng quá nhiều thời gian để ghi bài tập trên bảng , em nghĩ thầy nên danh thời gian hướng dẫn bài tập kỹ hơn .",0
nửa học kỳ không có giáo viên hướng dẫn thực hành .,0
"giáo viên thực hành và giáo viên lý thuyết không đồng nhất tiêu chí , yêu cầu của đồ án và kiến thức môn học .",0
tất cả đều phải sử dụng trên phần mềm mô phỏng proteus .,0
thầy không up slide bài giảng lên website môn học .,1
"không đảm bảo thời gian dạy học , thường dạy quá giờ .",0
"thầy dạy tận tâm , luôn giải đáp thắc mắc cho học trò .",1
đề thực hành hay và khó .,1
thầy kể chuyện hay .,1
"giảng viên tận tâm , nhiệt tình , cho bài tập rèn luyện nhiều , có kiểm tra trong quá trình học giúp sinh viên nắm bài hiệu quả hơn .",1
nội dung môn học em nghĩ là rộng quá ạ .,0
điều này như lướt qua đầu tụi em và nó chả để lại ấn tượng gì nên trong bài thi giữa kỳ đa số là sai phần bài tập .,0
"mong khi lên lớp thầy tập trung vào môn học hơn , không đưa ra những ví dụ lạc đề và những chuyện không liên quan trong giờ học .",0
không đánh giá đúng thực lực của sinh viên .,0
"giảng dễ nghe , nhiệt tình .",1
"thang điểm đưa ra đầu khóa học không rõ ràng , nhất quán so với thang điểm cuối khóa .",0
"thầy dạy dễ hiểu , vui tính , nhiệt tình , gần gũi với học sinh .",1
giảng viên nhiệt tình !,1
chất lượng phòng thực hành quá kém .,0
giảng viên dạy hơi quá thời gian .,0
chỉ tham gia chấm điểm không giảng dạy trong giờ thực hành của lớp một lần nào .,0
giảng hay .,1
sau mỗi giờ học cũng có bài tập làm sinh viên rất nản .,0
cô dạy không nhiệt tình tuy có đầy đủ bài học .,0
bài tập cần đa dạng hơn .,0
"vui vẻ , nhiệt huyết .",1
"nhiệt tình , phong cách dạy dễ hiểu .",1
"giảng viên dạy tận tình , truyền đạt tốt .",1
"bài tập lớn mà thầy wzjwz74 đưa ra cũng khá là chung chung , không yêu cầu rõ ràng , cụ thể .",0
"giảng viên tận tâm với việc dạy học , tạo cảm hứng học tập cho sinh viên .",1
"giáo viên nghỉ dạy liên tục , cuối học kỳ lại tăng học bù , những tiết học bù đó đã ảnh hưởng đến những đồ án , và trễ deadline .",0
"cần thêm các đội ngũ giảng viên trình độ pgs , gs trở lên , một số là ts nếu có kinh nghiệm nhiều trong nghiên cứu vì đây là môn nghiên cứu khoa học .",0
cần nhắc lại kiến thức cơ bản trước khi bước vào bài giảng mới .,0
giọng nói truyền cảm .,1
bám sát nội dung chính .,1
tên môn học là quản trị mạng nhưng nó chẳng đúng với nội dung đã học ở trên lớp .,0
thầy hay dạy lố giờ sang thời gian ăn trưa .,0
"giảng viên giảng bài dễ hiểu , có đưa ra ví dụ minh họa .",1
đi học vào chủ nhật ở trường đại học thể dục thể thao là điều vô lí .,0
giảng bài rất dễ hiểu bài .,1
"giảng viên có kỹ năng tốt , truyền đạt dễ hiểu , dễ áp dụng .",1
hội thảo nhiều hơn .,0
em không hề thấy thầy đứng lớp .,0
giảng viên cần đảm bảo giờ học trên lớp hiệu quả hơn .,0
cần cung cấp thêm giáo trình .,0
"nhiệt tình , truyền đạt tốt , phương pháp giảng dạy tốt .",1
có buổi hướng dẫn cho sinh viên trước khi làm đồ án .,1
"đúng giờ , nhiều tài liệu tham khảo .",1
cô sửa bài theo nhiều cách .,1
"giảng viên đảm bảo thời gian trên lớp , tạo điều kiện trong quá trình thực hành và thi thực hành .",1
"tuy nhiên , giờ trên lớp thầy chưa thực sự sử dụng hiệu quả lắm khi thiếu tương tác với sinh viên trong lớp để nắm tình hình học viên của mình .",0
"thầy rất tận tâm và nhiệt tình , luôn giải đáp chi tiết các thắc mắc của sinh viên .",1
"thầy dạy rất dễ hiểu , bài tập nhiều .",1
"thường xuyên hỏi về đời sống tình cảm của những bạn nữ , như vậy là không phù hợp với tác phong của một giáo viên .",0
nên mất tiết khá nhiều .,0
giảng bài kỹ .,1
"nên thêm phương pháp giảng dạy mới , thú vị .",0
"thầy giáo thân thiện , giảng dạy nhiệt tình , khá dễ hiểu .",1
giáo viên rất nhiệt tình giảng dạy cho sinh viên .,1
gửi mail không trả lời .,0
"nhiều khi em thấy giảng viên dạy trên lớp có những kiến thức còn là lý thuyết quá nhiều , xa rời thực tế .",0
bài tập nên thiết thực .,0
định hướng từ sớm về cách tiếp cận đồ án đối với sinh viên .,0
"lên báo cáo thì "" đuổi về "" , thái độ với sinh viên quá là tệ .",0
cập nhật điểm thực hành và nhận xét đầy đủ .,1
những kiến thức truyền đạt của thầy cô giảng viên đầy đủ và cần thiết cho sinh viên .,1
"giảng viên nhiệt tình , phương pháp giảng lôi cuốn .",1
luôn cho bài tập cực nhiều .,1
kiến thức học khá vừa sức với sinh viên .,1
"phòng máy chất lượng còn thấp , cấu hình yếu và bị nhiễm virus , một số kit không nhận driver hoặc bị hư , thiếu kit và phòng thực hành còn nhỏ .",0
nên có nhiều tiết thực hành hơn .,0
"giáo viên dạy nhanh , có cái khó hiểu .",0
"giảng viên dạy quá nhanh , ít sửa bài tập .",0
"thầy dễ thương colonlove dạy dễ hiểu , thầy vui tính !",1
"giảng viên tận tâm , nhiệt tình , có nhiều bài tập hay .",1
"môn học này là không cần thiết đối với sinh viên , nó không cung cấp được điều gì rõ ràng và bổ ích .",0
cô rất vui tính giảng bài rất hay .,1
"thầy nhiệt tình , tâm huyết .",1
giáo trình nên có sự trình bày cụ thể hơn .,0
"cô dạy rất dễ hiểu , tận tâm .",1
"thầy vui tính , giảng và dạy hay , tận tâm nhiệt tình .",1
cô dạy hơi nhanh .,0
"thân thiện , gần gũi , cách giảng lấy ví dụ thực tế hóa .",1
giáo viên rất vui tính .,1
giáo viên thường xuyên cho bài tập về nhà để nghiên cứu .,1
giảng viên có nhiều kinh nghiệm chuyên môn .,1
chưa đào sâu vào các vấn đề mà chỉ nói đụng đến phần bề mặt và tốn nhiều thời gian vào các vấn đề đơn giản .,0
"nhiều bài tập , sát với chương trình học và thi .",1
"giảng dạy nhiệt tình , luôn đổi mới nội dung .",1
"giáo viên dạy nhiệt tình , dễ hiểu , vui tính .",1
nói tóm lại là giảng viên dạy không hay .,0
thiết bị còn thiếu .,0
cách dạy đổi mới .,1
"tận tâm với nghề , rất quan tâm đến sinh viên , luôn giải đáp những thắc mắc trong thời gian nhanh nhất ( kể cả qua gmail ) .",1
thầy chỉ giao bài tập trên courses .,0
"cải thiện máy chiếu , phòng thực hành .",0
giờ học khá nhàm chán .,0
khả năng tương tác chưa tốt .,0
"giảng viên nhiệt tình , tận tâm với công việc , slide dễ hiểu , hoạt động học tập sôi nổi , luôn giải đáp mọi thắc mắc của sinh viên về bài học .",1
giáo viên dạy hay .,1
ứng dụng thực tế vô giảng dạy .,1
giảng viên truyền đạt kiến thức hiệu quả .,1
thiếu hướng dẫn chi tiết .,0
"cô rất nhiệt tình , tận tâm và gần gũi .",1
